ID,regnum,regnum2,name1,name2
H4P00090,1490,1490,,"Agnes (v. Poitou), Ks.in u. Kg.in, Regentin d. Reiches, Gem.in Ks. Heinrichs III., Mutter Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes, Tochter Agnes’ v. Burgund, Cousine Gf. Wilhelms I. v. Burgund"
H4P00090,R2,R2,,"Agnes (v. Poitou), Ks.in u. Kg.in, Regentin d. Reiches, Gem.in Ks. Heinrichs III., Mutter Äbtissin Adelheids v. Gandersheim, Heinrichs IV., Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes, Tochter Agnes’ v. Burgund, Cousine Gf. Wilhelms I. v. Burgund"
H4P00091,275,275,,"Agnes v. Burgund, Mutter Agnes’ (v. Poitou)"
H4P00092,966,966,,"Agnes v. Rheinfelden, Gem.in (Gegen)Hzg. Bertholds (II. v. Zähringen) v. Schwaben, Tochter (Gegen)Kg. Rudolfs v. Rheinfelden und Adelheids v. Turin, Schwester (Gegen)Hzg. Bertholds (v. Rheinfelden) I. v. Schwaben, Kg.in Adelheids (v. Rheinfelden) v. Ungarn und Berthas v. Rheinfelden, Nichte Bf. Adalberos (v. Rheinfelden) v. Worms, Amadeus’ und Ks.in Berthas (v. Turin)"
H4P00092,R47,R47,,"Agnes v. Rheinfelden, Gem.in (Gegen)Hzg. Bertholds (II. v. Zähringen) v. Schwaben, Tochter (Gegen)Kg. Rudolfs v. Rheinfelden und Adelheids v. Turin, Schwester (Gegen)Hzg. Bertholds (v. Rheinfelden) I. v. Schwaben, Kg.in Adelheids (v. Rheinfelden) v. Ungarn und Berthas v. Rheinfelden, Nichte Bf. Adalberos (v. Rheinfelden) v. Worms, Amadeus’ und Ks.in Berthas (v. Turin)"
H4P00092,R71,R71,,"Agnes v. Rheinfelden, Gem.in (Gegen)Hzg. Bertholds (II. v. Zähringen) v. Schwaben, Tochter (Gegen)Kg. Rudolfs v. Rheinfelden und Adelheids v. Turin, Schwester (Gegen)Hzg. Bertholds (v. Rheinfelden) I. v. Schwaben, Kg.in Adelheids (v. Rheinfelden) v. Ungarn und Berthas v. Rheinfelden, Nichte Bf. Adalberos (v. Rheinfelden) v. Worms, Amadeus’ und Ks.in Berthas (v. Turin)"
H4P00093,966,966,,"Agnes v. Waiblingen, Gem.in (1) Hzg. Friedrichs (v. Staufen) I. v. Schwaben und (2) Mgf. Leopolds (Liupold) III. v. Österreich, Tochter Heinrichs IV. und Ks.in Berthas (v. Turin), Schwester Adelheids, Heinrichs V., Heinrichs, (Gegen)Kg. Konrads (III.) (und Mathildes [<i>Mactilldr</i>]?), Nichte Adelheids v. Turin, Äbtissin Adelheids v. Gandersheim, Amadeus’, Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes"
H4P00093,1255,1255,,"Agnes v. Waiblingen, Gem.in (1) Hzg. Friedrichs (v. Staufen) I. v. Schwaben und (2) Mgf. Leopolds (Liupold) III. v. Österreich, Tochter Heinrichs IV. und Ks.in Berthas (v. Turin), Schwester Adelheids, Heinrichs V., Heinrichs, (Gegen)Kg. Konrads (III.) (und Mathildes [<i>Mactilldr</i>]?), Nichte Adelheids v. Turin, Äbtissin Adelheids v. Gandersheim, Amadeus’, Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes"
H4P00093,1524,1524,,"Agnes v. Waiblingen, Gem.in (1) Hzg. Friedrichs (v. Staufen) I. v. Schwaben und (2) Mgf. Leopolds (Liupold) III. v. Österreich, Tochter Heinrichs IV. und Ks.in Berthas (v. Turin), Schwester Adelheids, Heinrichs V., Heinrichs, (Gegen)Kg. Konrads (III.) (und Mathildes [<i>Mactilldr</i>]?), Nichte Adelheids v. Turin, Äbtissin Adelheids v. Gandersheim, Amadeus’, Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes"
H4P00093,R47,R47,,"Agnes v. Waiblingen, Gem.in (1) Hzg. Friedrichs (v. Staufen) I. v. Schwaben und (2) Mgf. Leopolds (Liupold) III. v. Österreich, Tochter Heinrichs IV. und Ks.in Berthas (v. Turin), Schwester Adelheids, Heinrichs V., Heinrichs, (Gegen)Kg. Konrads (III.) (und Mathildes [<i>Mactilldr</i>]?), Nichte Adelheids v. Turin, Äbtissin Adelheids v. Gandersheim, Amadeus’, Judith-Sophies, Hzg. Konrads II. v. Bayern und Mathildes"
H4P00094,1167,1167,,"Aicardus, <i>iudex</i>"
H4P00094,1326,1326,,"Aicardus, <i>iudex</i>"
H4P00094,1387,1387,,"Aicardus, <i>iudex</i>"
H4P00095,1326,1326,,Aicardus
H4P00096,1326,1326,,"Aitingus, Vater Werizos"
H4P00097,1094,1094,,"Al-Mustansir, Fatimidenkalif (1036-1094)"
H4P00098,143†,143,,"Alberada, Gf.in., Tochter Hzg. Ottos (v. Schweinfurt) III. v. Schwaben und Immulas (Irmingard), Schwester Judiths, Halbschwester Mgf. Ekberts II. v. Meißen, Nichte Mgf.in Adelheids (v. Susa/v. Turin) v. Turin"
H4P00099,1090,1090,,Alberich v. <i>Brembio</i> (Brembo?)
H4P00100,1335,1335,,"Alberich v. Porzano, Onkel Alderads und Gerhards"
H4P00101,1326,1326,,"Alberich, <i>legis peritus</i>"
H4P00102,796,796,,"Alberich, Königsbote, Onkel Lanfranks"
H4P00103,1381†,1381,,"Alberich, Abt d. Kl.s Theres"
H4P00104,1273,1273,,"Albericus (genannt <i>Porcus</i>), Valvassor"
H4P00105,558,558,,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei"
H4P00105,845,845,,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei"
H4P00105,875?,875,,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei"
H4P00105,882,882,,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei"
H4P00105,1396,1396,,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei"
H4P00105,1397,1397,,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei"
H4P00105,857,857,Eideshelfer Heinrichs IV.,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei // Eideshelfer Heinrichs IV."
H4P00105,855,855,Unterhändler Heinrichs IV.,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei // Unterhändler Heinrichs IV."
H4P00105,856,856,Unterhändler Heinrichs IV.,"Albert Azzo, Mgf. II. v. Este, Gem. Chunizas, Vater Mgf. Fulcos v. Este, Mgf. Hugos v. Este und Hzg. Welfs (IV. v. Este) I. v. Bayern, Verwandter Mgf. Otberts d. Lombardei // Unterhändler Heinrichs IV."
H4P00107,801,801,<i>vicedux</i> v. Niederlothringen,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // <i>vicedux</i> v. Niederlothringen"
H4P00107,801,801,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1259,1259,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1260†,1260,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1293,1293,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1453,1453,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1454,1454,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1459,1459,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1504?,1504,Gf. III. v. Namur,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Gf. III. v. Namur"
H4P00107,1459,1459,Vogt d. Stifts Andenne,"Albert, Gf. III. v. Namur, <i>vicedux</i> v. Niederlothringen (1076-unbekannt), Vogt d. Stifts Andenne, Vater Alberts, Gottfrieds und Heinrichs, Bruder Heinrichs // Vogt d. Stifts Andenne"
H4P00108,1056,1056,,"Albert, Gf., Sohn Gerhards <i>Baracti</i> (v. Baracte?)"
H4P00109,862,862,,"Albert, Gf."
H4P00110,1459,1459,,"Albert, ksl. Ministeriale"
H4P00111,1275,1275,,"Albert v. Briey, Vogt"
H4P00112,1056,1056,,"Albert, <i>iudex sacri palatii</i>"
H4P00113,1056,1056,,"Albert, <i>iudex</i>, Vogt d. Domkapitels zu Parma"
H4P00114,1056,1056,,"Albert, Pfalznotar v. Parma"
H4P00115,1156,1156,,"Albert, Notar"
H4P00116,1090,1090,,Albert v. Prezzate
H4P00117,1057,1057,,Albert Supracoci
H4P00118,1335,1335,,"Albert, Sohn Auprands"
H4P00119,1349,1349,,"Albert, Vater Manfreds"
H4P00120,1459,1459,,"Albert, Sohn Gf. Alberts III. v. Namur, Bruder Gottfrieds und Heinrichs, Neffe Heinrichs"
H4P00121,1043,1043,,"Albert, Teilnehmer d. Gesandtschaft Heinrichs IV. nach Konstantinopel"
H4P00122,193,193,,Albert
H4P00123,1056,1056,,Albert
H4P00125,1057,1057,,"Albert (Adalbert), Bf. v. Novara (1079/80-1082/83)"
H4P00125,1090,1090,,"Albert (Adalbert), Bf. v. Novara (1079/80-1082/83)"
H4P00125,1101?,1101,,"Albert (Adalbert), Bf. v. Novara (1079/80-1082/83)"
H4P00126,254,254,,"Albert, Abt d. Kl.s Fruttuaria"
H4P00127,1339,1339,,"Albert, <i>frater apostolicus</i>"
H4P00128,K8,K8,,"Albertus, Sohn Arimondus’"
H4P00129,K8,K8,,Albertus de Castegneto
H4P00130,K8,K8,,"Albertus Talamaso, Vater Ubertus’"
H4P00131,1273,1273,,"Albertus Tozoni, Bürger Bergamos"
H4P00132,1445,1445,(Gegen)Papst,"Albertus, (Gegen)Papst (1100), KardinalBf. v. Santa Rufina (Silva Candida) (um 1084-1100) // (Gegen)Papst"
H4P00132,1099,1099,KardinalBf. v. Santa Rufina (Silva Candida),"Albertus, (Gegen)Papst (1100), KardinalBf. v. Santa Rufina (Silva Candida) (um 1084-1100) // KardinalBf. v. Santa Rufina (Silva Candida)"
H4P00132,1445,1445,KardinalBf. v. Santa Rufina (Silva Candida),"Albertus, (Gegen)Papst (1100), KardinalBf. v. Santa Rufina (Silva Candida) (um 1084-1100) // KardinalBf. v. Santa Rufina (Silva Candida)"
H4P00133,1295,1295,,"Albertus, Kanoniker v. San Giuliano in Gozzano"
H4P00134,536(†),536,,"Albrecht, Landgf. v. Thüringen"
H4P00135,1056,1056,,"Albuin, Vasall Bf. Eberhards v. Parma, leibl. Sohn Roberts, Bruder d. Vasallen Anselm und Gandulf"
H4P00136,1411,1411,,"Albuin, Bf. v. Merseburg (1097-1112)"
H4P00136,1438,1438,,"Albuin, Bf. v. Merseburg (1097-1112)"
H4P00136,1486,1486,,"Albuin, Bf. v. Merseburg (1097-1112)"
H4P00137,1567,1567,Gesandter Heinrichs IV.,"Albuin, Priester // Gesandter Heinrichs IV."
H4P00137,1566,1566,Gesandter Heinrichs V.,"Albuin, Priester // Gesandter Heinrichs V."
H4P00137,1568,1568,Gesandter Heinrichs V.,"Albuin, Priester // Gesandter Heinrichs V."
H4P00138,1091,1091,,"Aldegerius, <i>iudex</i>"
H4P00138,1326,1326,,"Aldegerius, <i>iudex</i>"
H4P00138,1387,1387,,"Aldegerius, <i>iudex</i>"
H4P00139,1335,1335,,"Alderad, Bruder Gerhards, Neffe Alberichs v. Porzano"
H4P00140,880,880,,"Aldobrandeschi, Grafenfamilie"
H4P00141,1088,1088,,"Aledramiden (Aleramiden), Adelsgeschlecht"
H4P00142,866,866,,"Alemar, Bf. v. Parenzo (ca. 1060-1075)"
H4P00144,225,225,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,227,227,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,234,234,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,259,259,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,269,269,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,279,279,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,293,293,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,308,308,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,317,317,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,335,335,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,351,351,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,355,355,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,361,361,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,373,373,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,374,374,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,377,377,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,387,387,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,432,432,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,458,458,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,461,461,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,471,471,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,488,488,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,516,516,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,527,527,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,541,541,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,550,550,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,555,555,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,566,566,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,583,583,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,593,593,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,596,596,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,599,599,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,610,610,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,611,611,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,613,613,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,622,622,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,625,625,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,628,628,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,656,656,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,704,704,Papst Alexander II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Papst Alexander II."
H4P00144,72,72,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,81,81,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,121,121,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,129,129,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,130,130,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,184,184,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,227,227,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,835,835,"Anselm, Bf. I. v. Lucca","Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Anselm, Bf. I. v. Lucca"
H4P00144,72?,72,Legat Papst Viktors II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Legat Papst Viktors II."
H4P00144,81?,81,Legat Papst Viktors II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Legat Papst Viktors II."
H4P00144,121?,121,Legat Papst Viktors II.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Legat Papst Viktors II."
H4P00144,129,129,Legat Papst Stephans IX.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Legat Papst Stephans IX."
H4P00144,130,130,Legat Papst Stephans IX.,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Legat Papst Stephans IX."
H4P00144,184,184,Legat,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // Legat"
H4P00144,471,471,dessen namentlich nicht bekannte Legaten,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // dessen namentlich nicht bekannte Legaten"
H4P00144,516,516,dessen namentlich nicht bekannte Legaten,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // dessen namentlich nicht bekannte Legaten"
H4P00144,761,761,dessen namentlich nicht bekannte Legaten,"Alexander II., Papst (1061-1073), zuvor Anselm, Bf. I. v. Lucca (1056-1061) // dessen namentlich nicht bekannte Legaten"
H4P00145,659†,659,,"Alexander III., Papst (1159-1181)"
H4P00146,1043,1043,,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos"
H4P00146,1077,1077,,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos"
H4P00146,1081,1081,,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos"
H4P00146,1094,1094,,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos"
H4P00146,1131,1131,,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos"
H4P00146,1394,1394,,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos"
H4P00146,1131,1131,dessen namentlich nicht genannte Gesandte,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos // dessen namentlich nicht genannte Gesandte"
H4P00146,1394,1394,dessen namentlich nicht genannte Gesandte,"Alexios I. Komnenos, byz. Ks. (1081-1118), Onkel Johannes’ Komnenos // dessen namentlich nicht genannte Gesandte"
H4P00147,493,493,,"Alexius <i>teutonicus</i>, Gesandter Hzg. Vratislavs II. v. Böhmen"
H4P00148,1562,1562,,"Alger, Sekretär Bf. Otberts v. Lüttich"
H4P00149,1273,1273,,"Algisus de Bonate, Valvassor"
H4P00150,1273,1273,,"Algisus v. Vimercate, Valvassor"
H4P00151,1397,1397,,Almerich
H4P00152,889,889,Hzg. v. Kroatien,"Almus, Kg. v. Kroatien (1091-1095), Hzg. v. Kroatien (1084-1091), Sohn Kg. Gézas (Geisa/Joas) I. v. Ungarn, Halbbruder Kg. Kolomans v. Ungarn, Neffe Kg. Ladislaus’ (László) I. v. Ungarn und Sophies v. Ungarn // Hzg. v. Kroatien"
H4P00152,1351,1351,Hzg. v. Kroatien,"Almus, Kg. v. Kroatien (1091-1095), Hzg. v. Kroatien (1084-1091), Sohn Kg. Gézas (Geisa/Joas) I. v. Ungarn, Halbbruder Kg. Kolomans v. Ungarn, Neffe Kg. Ladislaus’ (László) I. v. Ungarn und Sophies v. Ungarn // Hzg. v. Kroatien"
H4P00152,1400,1400,Hzg. v. Kroatien,"Almus, Kg. v. Kroatien (1091-1095), Hzg. v. Kroatien (1084-1091), Sohn Kg. Gézas (Geisa/Joas) I. v. Ungarn, Halbbruder Kg. Kolomans v. Ungarn, Neffe Kg. Ladislaus’ (László) I. v. Ungarn und Sophies v. Ungarn // Hzg. v. Kroatien"
H4P00153,1405,1405,,<i>Alpero</i>
H4P00154,77,77,,"Alphons VI., Kg. v. León (1065-1109) und Kastilien (1072-1109)"
H4P00154,77,77,"namentlich nicht genannte Gem.in Alphons’ VI., entweder Konstanze v. Burgund oder Bertha v. Tuszien","Alphons VI., Kg. v. León (1065-1109) und Kastilien (1072-1109) // namentlich nicht genannte Gem.in Alphons’ VI., entweder Konstanze v. Burgund oder Bertha v. Tuszien"
