ID,name1
H4O04845,"<i>vallis Byrli</i>, unbekannt, wohl in Italien zu suchen"
H4O04846,"<i>Vallis Gisoli</i>, unbekannt, O. in Italien, vermutlich auf dem Gebiet d. Kl.s Camaldoli gelegen (Toskana)"
H4O04847,"Vallombrosa, Kl. in Italien (Toskana)"
H4O04848,Val-Meer → <i>Walruoz Meres</i>
H4O04849,"Val Sacco, O. in Italien (Venetien)"
H4O04850,"Val Travers, Längstal im Neuenburger Jura der Schweiz (Neuenburg)"
H4O04851,"Vangadizza, O. in Italien (Venetien)"
H4O04852,Vaud → Waadt(land)
H4O04853,"Vecht, Fluß in den Niederlanden"
H4O04854,Veldenz (Rheinland-Pfalz)
H4O04855,"Velino, Fluß in Italien, linker Nebenfluß der Nera im Gebiet v. Rieti (Latium)"
H4O04856,"Velo d’Astico, O. in Italien (Venetien)"
H4O04857,"Velsen, O. in den Niederlanden (Nordholland)"
H4O04858,"Veluwe, Gau in den Niederlanden, sö. der Zuiderzee gelegen"
H4O04859,"Venedig, O. in Italien (Venetien)"
H4O04860,"Venelia, O. in Italien, abgegangen nö. Aulla (Toskana)"
H4O04861,"Vercelli, Grafschaft in Italien, um Vercelli gelegen (Piemont)"
H4O04862,"Vercelli, O. in Italien (Piemont)"
H4O04863,Verden (Niedersachsen)
H4O04864,"Verdun, Grafschaft in Frankreich, um Verdun gelegen (Meuse)"
H4O04865,"Verdun, O. in Frankreich (Meuse)"
H4O04866,"Vergagni, O. in Italien (Piemont)"
H4O04867,"Verona, Mark in Italien, um Verona gelegen (Venetien)"
H4O04868,"Verona, Grafschaft in Italien, um Verona gelegen (Venetien)"
H4O04869,"Verona, O. in Italien (Venetien)"
H4O04870,"Verpiana, O. in Italien (Toskana)"
H4O04871,"Verrucola, O. in Italien (Toskana)"
H4O04872,Vertine → <i>Molinarius</i>
H4O04873,"Vescona, O. in Italien (Toskana)"
H4O04874,"Vespolate, O. in Italien (Piemont)"
H4O04875,"Vevey, O. in der Schweiz (Waadt)"
H4O04876,"Via Annia, Straße in Italien, zw. der Adria und Aquileia"
H4O04877,"Via Flaminia, Straße in Italien, zw. Rom und der Adriaküste"
H4O04878,"Viadana, O. in Italien (Lombardei)"
H4O04879,Vicentiner Brücke → Padua
H4O04880,"Vicenza, Grafschaft in Italien, um Vicenza gelegen (Venetien)"
H4O04881,"Vicenza, O. in Italien (Venetien)"
H4O04882,"Vico d’Elsa, O. in Italien (Toskana)"
H4O04883,"Vic-sur-Seille, O. in Frankreich (Moselle)"
H4O04884,"Vicolago, O. in Italien, abgegangen am Lambro (Lombardei)"
H4O04885,"Vidolasco, O. in Italien, aufgegangen in Casale Cremasco-Vidolasco (Lombardei)"
H4O04886,"Vieland, Landschaft s. Bremen, v. Weser und Ochtum begrenzt"
H4O04887,"Viehausen, aufgegangen in Essen (Nordrhein-Westfalen)"
H4O04888,"Vigevano, O. in Italien (Lombardei)"
H4O04889,"Vighizzolo d’Este, O. in Italien (Venetien)"
H4O04890,"Vigobragano, O. in Italien (Venetien)"
H4O04891,"Vigodarzere, O. in Italien (Venetien)"
H4O04892,"Vigolo Marchese, Kl. in Italien (Emilia-Romagna)"
H4O04893,"Vilich, Frauenkl. in Vilich, aufgegangen in Bonn (Nordrhein-Westfalen)"
H4O04894,"Villa del Foro, O. in Italien, aufgegangen in v. Alessandria (Piemont)"
H4O04895,"Villa Estense, O. in Italien (Venetien)"
H4O04896,"Villa Garibaldi, O. in Italien (Lombardei)"
H4O04897,"Villa Saviola, O. in Italien (Lombardei)"
H4O04898,"Villach, O. in Österreich (Kärnten)"
H4O04899,"Villanova Solaro, O. in Italien (Piemont)"
H4O04900,Villa Santa Maria → <i>Glesia</i>
H4O04901,Villip (Nordrhein-Westfalen)
H4O04902,"Vilsgau, Gau, zw. Vils, Isar und Donau gelegen"
H4O04903,Vinschgau → Vintschgau
H4O04904,"Vintschgau, Gau, im oberen Etschtal gelegen"
H4O04905,"Visé, O. in Belgien (Lüttich)"
H4O04906,"Viterbo, O. in Italien (Latium)"
H4O04907,"Vlaardingen, O. in den Niederlanden (Südholland)"
H4O04908,Vockerode (Sachsen-Anhalt)
H4O04909,"Vogesen (Vosges), Mittelgebirge in Ostfrankreich"
H4O04910,"Vohburg, Grafschaft, um Vohburg a. d. Donau gelegen (Bayern)"
H4O04911,"Volano, O. in Italien, aufgegangen in Codigoro (Emilia-Romagna)"
H4O04912,"Volargne, O. in Italien (Venetien)"
H4O04913,"Volkenroda, Burg (Thüringen)"
H4O04914,"Volkfeld, Gau, um Volkfeld in Oberfranken w. Bamberg gelegen"
H4O04915,"Volta Mantovana, O. in Italien (Lombardei)"
H4O04916,Vorderbuchberg → <i>Bv̊chberg</i>
H4O04917,Vornbach → Formbach
H4O04918,Vosges → Vogesen
H4O04919,Vragna → Vranja
H4O04920,"Vranja (Vragna), O. in Kroatien (Istrien)"
H4O04921,Vreden (Nordrhein-Westfalen)
H4O04922,"Waal, Fluß, Mündungsarm des Rheins in die Nordsee"
H4O04923,"Waadt(land) (Vaud), Kanton in der Schweiz"
H4O04924,"<i>Wachei</i>, Wüstung bei Wittlich (Rheinland-Pfalz)"
H4O04925,Wadgassen (Saarland)
H4O04926,Wahlen → <i>Uvalina</i>
H4O04927,Waiblingen (Baden-Württemberg)
H4O04928,"Waitzen (Vác), O. in Ungarn (Pest)"
H4O04929,"<i>Walahstede</i>, unbekannt, wohl im Speyergau gelegen"
H4O04930,"Wald, aufgegangen in Solingen (Nordrhein-Westfalen)"
H4O04931,Wald an der Alz (Bayern)
H4O04932,Walheim (Baden-Württemberg)
H4O04933,"Walhorn (<i>Harnam</i>), O. in Belgien (Lüttich)"
H4O04934,"Walkenstein, O. in Österreich (Niederösterreich)"
H4O04935,Wallensen (Niedersachsen)
H4O04936,Wallhausen (Sachsen-Anhalt)
H4O04937,Wallhausen → <i>Husun</i>
H4O04938,"<i>Walruoz Meres</i>, O. in Belgien, entweder Waroux (Lüttich) oder Fall-et-Mheer (Limburg) oder Val-Meer (Limburg)"
H4O04939,Wangen → Ober- und Unterwangen
H4O04940,"Warmand, O. in den Niederlanden (Südholland)"
H4O04941,"Warndt, Forst um die Burg Saarbrücken (Saarland)"
H4O04942,Waroux → <i>Walruoz Meres</i>
H4O04943,"Wartburg, Burg (Thüringen)"
H4O04944,"Wasgau, Gau, in der Mittelgebirgslandschaft in Rheinland-Pfalz, um den Pfälzerwald, und Frankreich, um die Vogesen, bis zur Zaberner Steige gelegen"
H4O04945,"Wasserbillig, O. in Luxemburg"
H4O04946,Wasserliesch (Rheinland-Pfalz)
H4O04947,"Waulsort, O. in Belgien, aufgegangen in Hastière (Namur)"
H4O04948,Wechmar (Thüringen)
H4O04949,"Weende, aufgegangen in Göttingen (Niedersachsen)"
H4O04950,"Weert, O. in den Niederlanden (Limburg)"
H4O04951,Weida (Thüringen)
H4O04952,"<i>Weigeribroch</i>, Bruchgegend auf dem linken Ufer der Weser"
H4O04953,Weih St. Peter → Regensburg
H4O04954,Weihenstephan → St. Stephan
H4O04955,Weil der Stadt (Baden-Württemberg)
H4O04956,"Weilburg, Kl. (Hessen)"
H4O04957,Weinheim (Baden-Württemberg)
H4O04958,Weistropp (Wosice) (Sachsen)
H4O04959,"Weiße Elster, Fluß durch Tschechien und Deutschland, Nebenfluß der Saale"
H4O04960,"Weißenburg (Wissembourg), Kl. in Frankreich (Bas-Rhin)"
H4O04961,Weißenburg (Bayern)
H4O04962,Weißenfeld (Bayern)
H4O04963,Weißeritzburgward → Dresden
H4O04964,Weitzschen (Sachsen)
H4O04965,Weitzschen → Dürrweitzschen
H4O04966,Welbsleben (Sachsen-Anhalt)
H4O04967,Wellen → <i>Uvalina</i>
H4O04968,"Wels, O. in Österreich (Oberösterreich)"
H4O04969,"Werden, Kl., aufgegangen in Essen (Nordrhein-Westfalen)"
H4O04970,"<i>Werdheim</i>, unbekannt"
H4O04971,Werla (Niedersachsen)
H4O04972,"Werngau, Gau, um die bei Wernfeld n. Würzburg in den Main mündende Wern gelegen"
H4O04973,Wernsdorf (Sachsen-Anhalt)
H4O04974,"Werra, Fluß (Thüringen, Hessen, Niedersachsen)"
H4O04975,Werrich (Nordrhein-Westfalen)
H4O04976,Wesel (Nordrhein-Westfalen)
H4O04977,"Weser, Fluß (Nordrhein-Westfalen, Nieder-sachsen, Bremen)"
H4O04978,Westergau → Friesland
H4O04979,Westerhausen (Sachsen-Anhalt)
H4O04980,Westernohe (Rheinland-Pfalz)
H4O04981,Westfalen
H4O04982,"Westfalengau, Gau, um Ruhr und Lippe gelegen"
H4O04983,"Westvlieland, Landschaft im Norden Hollands zw. Rekere u. Ijsselmeer"
H4O04984,"Wettendorf, aufgegangen in Everswinkel (Nordrhein-Westfalen)"
H4O04985,"Wetterau, Gau, an der Wetter gelegen (Hessen)"
H4O04986,Wetzleben (Niedersachsen)
H4O04987,"<i>Wfunalbun</i>, schwäbische Alb?"
H4O04988,"Wickersheim, O. in Frankreich (Bas-Rhin)"
H4O04989,"<i>Widenehart</i>, unbekannt"
H4O04990,"Wieblingen, aufgegangen in Heidelberg (Baden-Württemberg)"
H4O04991,"Wiederau, bei Pegau (Sachsen)"
H4O04992,Wiehe (Thüringen)
H4O04993,"Wien, O. in Österreich"
H4O04994,"Wienerwald, ursprünglich der gesamte Abfall der nö. Alpen"
H4O04995,Wienrode (Sachsen-Anhalt)
H4O04996,"Wieselburg, Forst in Österreich (Oberösterreich)"
H4O04997,"Wieselburg (Moson), O. in Ungarn (Győr-Moson-Sopron)"
H4O04998,Wiesloch (Baden-Württemberg)
H4O04999,"Wigantestein, Burg, Lokalisierung unsicher"
H4O05000,Wijk bij Duurstede → Duurstede
H4O05001,Willebadessen (Nordrhein-Westfalen)
H4O05002,"Wilshausen, O. in Frankreich (Bas-Rhin)"
H4O05003,Wilsleben (Sachsen-Anhalt)
H4O05004,"Wilwisheim, O. in Frankreich (Bas-Rhin)"
H4O05005,"Wimodigau, Gau, zw. dem Unterlauf v. Weser und Elbe gelegen"
H4O05006,Wincheringen (Rheinland-Pfalz)
H4O05007,<i>Wincirin</i> → Donau
H4O05008,"Windberg, Burg d. Formbacher (Bayern)"
H4O05009,Winkel (Baden-Württemberg)
H4O05010,"Winkelheim, O. in Österreich (Tirol)"
H4O05011,Winningen (Rheinland-Pfalz)
H4O05012,"<i>Winstrum</i>, unbekannt, O. in Kroatien, möglicherweise Brest (Istrien)"
H4O05013,"Winsum, O. in den Niederlanden (Groningen)"
H4O05014,Winterbach (Baden-Württemberg)
H4O05015,Wintrich (Rheinland-Pfalz)
H4O05016,"<i>Winze</i>, unbekannt"
H4O05017,Wissembourg → Weißenburg
H4O05018,"<i>Wlpigonensis</i>, unbestimmter Gau, möglicherweise an der mittleren Mosel gelegen"
H4O05019,Worms (Rheinland-Pfalz)
H4O05020,Wormsfeld → Worms
H4O05021,Wosice → Weistropp
H4O05022,"Würmgau, Gau, um die bei Pforzheim in die Nagold mündende Würm gelegen"
H4O05023,Wurz (Bayern)
H4O05024,Würzburg (Bayern)
H4O05025,Wurzen (Sachsen)
H4O05026,"Xhendremael, O. in Belgien (Lüttich)"
H4O05027,"Ybbs, O. in Österreich (Niederösterreich)"
H4O05028,"Yernawe, O. in Belgien (Lüttich)"
H4O05029,Zadel (Sachsen)
H4O05030,Zalin → Zadel
H4O05031,"Zamislsdorf, abgegangen (?) sö. Zeitz (Sachsen-Anhalt)"
H4O05032,"<i>Zcolin</i>, Schkölen s. Naumburg (Thüringen), nicht Schkölen bei Markranstädt (Sachsen)"
H4O05033,"Ždrenj (Sdregna), O. in Kroatien (Istrien)"
H4O05034,"Zehling, Wüstung n. Ballenstedt (Sachsen-Anhalt)"
H4O05035,"Zeitz, Mark"
H4O05036,Zeitz-Naumburg → Naumburg-Zeitz
H4O05037,Zewen → <i>Euena</i>
H4O05038,"Zinselt, Wüstung bei Pünderich (Rheinland-Pfalz)"
H4O05039,"Zöbiker, Wüstung nö. Quenstedt (Sachen-Anhalt)"
H4O05040,Zu den sieben Kirchen → Andenne
H4O05041,Zuidersee → Ijsselmeer
H4O05042,"Zürich, O. in der Schweiz (Zürich)"
H4O05043,"Zwiefalten, Kl. (Baden-Württemberg)"
